IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References,Distribution,State
Desktop,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6473-1),The remote host is missing an update for the 'python-urllib3' package(s) announced via the USN-6473-1 advisory.,"
Vulnerable package:   python3-urllib3
Installed version:    python3-urllib3-1.26.16-1
Fixed version:      >=python3-urllib3-1.26.16-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6473.1,"CVE-2018-25091,CVE-2023-43804,CVE-2023-45803",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,59326e2a-9415-44fd-b634-2f897e0ec5a6,,Please install the updated package(s).,"'python-urllib3' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that urllib3 didn't strip HTTP Authorization header
on cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. This issue only affected
Ubuntu 16.04 LTS and Ubuntu 18.04 LTS. (CVE-2018-25091)

It was discovered that urllib3 didn't strip HTTP Cookie header on
cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. (CVE-2023-43804)

It was discovered that urllib3 didn't strip HTTP body on status code
303 redirects under certain circumstances. A remote attacker could
possibly use this issue to obtain sensitive information. (CVE-2023-45803)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6473-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6473.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0598,DFN-CERT-2024-0312,DFN-CERT-2024-0073,DFN-CERT-2023-3204,DFN-CERT-2023-3160,DFN-CERT-2023-2914,DFN-CERT-2023-2724,DFN-CERT-2023-2714,DFN-CERT-2023-2563,DFN-CERT-2023-2421,DFN-CERT-2023-2366,WID-SEC-2024-0423,WID-SEC-2023-3146,WID-SEC-2023-3025,WID-SEC-2023-2964,WID-SEC-2023-2862",,Ubuntu,freshly installed
Laptop,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6618-1),The remote host is missing an update for the 'pillow' package(s) announced via the USN-6618-1 advisory.,"
Vulnerable package:   python3-pil
Installed version:    python3-pil-10.0.0-1
Fixed version:      >=python3-pil-10.0.0-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6618.1,"CVE-2023-44271,CVE-2023-50447",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,c089f6d6-1e57-4418-b8f5-51bc52f6f38e,,Please install the updated package(s).,"'pillow' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that Pillow incorrectly handled certain long text
arguments. An attacker could possibly use this issue to cause Pillow to
consume resources, leading to a denial of service. This issue only affected
Ubuntu 20.04 LTS, and Ubuntu 22.04 LTS. (CVE-2023-44271)

Duarte Santos discovered that Pillow incorrectly handled the environment
parameter to PIL.ImageMath.eval. An attacker could possibly use this issue
to execute arbitrary code. (CVE-2023-50447)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6618-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6618.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0767,DFN-CERT-2024-0284,DFN-CERT-2024-0258,DFN-CERT-2024-0190,DFN-CERT-2023-2731,WID-SEC-2024-0522,WID-SEC-2024-0423,WID-SEC-2024-0337,WID-SEC-2024-0184",,Ubuntu,freshly installed
Server,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6473-1),The remote host is missing an update for the 'python-urllib3' package(s) announced via the USN-6473-1 advisory.,"
Vulnerable package:   python3-urllib3
Installed version:    python3-urllib3-1.26.16-1
Fixed version:      >=python3-urllib3-1.26.16-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6473.1,"CVE-2018-25091,CVE-2023-43804,CVE-2023-45803",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,fab8a616-d5ec-4a2b-bad3-1c43a74eb4fe,,Please install the updated package(s).,"'python-urllib3' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that urllib3 didn't strip HTTP Authorization header
on cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. This issue only affected
Ubuntu 16.04 LTS and Ubuntu 18.04 LTS. (CVE-2018-25091)

It was discovered that urllib3 didn't strip HTTP Cookie header on
cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. (CVE-2023-43804)

It was discovered that urllib3 didn't strip HTTP body on status code
303 redirects under certain circumstances. A remote attacker could
possibly use this issue to obtain sensitive information. (CVE-2023-45803)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6473-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6473.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0598,DFN-CERT-2024-0312,DFN-CERT-2024-0073,DFN-CERT-2023-3204,DFN-CERT-2023-3160,DFN-CERT-2023-2914,DFN-CERT-2023-2724,DFN-CERT-2023-2714,DFN-CERT-2023-2563,DFN-CERT-2023-2421,DFN-CERT-2023-2366,WID-SEC-2024-0423,WID-SEC-2023-3146,WID-SEC-2023-3025,WID-SEC-2023-2964,WID-SEC-2023-2862",,Ubuntu,freshly installed
Server,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6618-1),The remote host is missing an update for the 'pillow' package(s) announced via the USN-6618-1 advisory.,"
Vulnerable package:   python3-pil
Installed version:    python3-pil-10.0.0-1
Fixed version:      >=python3-pil-10.0.0-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6618.1,"CVE-2023-44271,CVE-2023-50447",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,984aecef-056d-4221-aecd-56193419b8ff,,Please install the updated package(s).,"'pillow' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that Pillow incorrectly handled certain long text
arguments. An attacker could possibly use this issue to cause Pillow to
consume resources, leading to a denial of service. This issue only affected
Ubuntu 20.04 LTS, and Ubuntu 22.04 LTS. (CVE-2023-44271)

Duarte Santos discovered that Pillow incorrectly handled the environment
parameter to PIL.ImageMath.eval. An attacker could possibly use this issue
to execute arbitrary code. (CVE-2023-50447)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6618-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6618.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0767,DFN-CERT-2024-0284,DFN-CERT-2024-0258,DFN-CERT-2024-0190,DFN-CERT-2023-2731,WID-SEC-2024-0522,WID-SEC-2024-0423,WID-SEC-2024-0337,WID-SEC-2024-0184",,Ubuntu,freshly installed
Desktop,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6618-1),The remote host is missing an update for the 'pillow' package(s) announced via the USN-6618-1 advisory.,"
Vulnerable package:   python3-pil
Installed version:    python3-pil-10.0.0-1
Fixed version:      >=python3-pil-10.0.0-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6618.1,"CVE-2023-44271,CVE-2023-50447",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,cd9b2087-ee0a-4976-b5ae-e8ebb6c97e1e,,Please install the updated package(s).,"'pillow' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that Pillow incorrectly handled certain long text
arguments. An attacker could possibly use this issue to cause Pillow to
consume resources, leading to a denial of service. This issue only affected
Ubuntu 20.04 LTS, and Ubuntu 22.04 LTS. (CVE-2023-44271)

Duarte Santos discovered that Pillow incorrectly handled the environment
parameter to PIL.ImageMath.eval. An attacker could possibly use this issue
to execute arbitrary code. (CVE-2023-50447)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6618-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6618.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0767,DFN-CERT-2024-0284,DFN-CERT-2024-0258,DFN-CERT-2024-0190,DFN-CERT-2023-2731,WID-SEC-2024-0522,WID-SEC-2024-0423,WID-SEC-2024-0337,WID-SEC-2024-0184",,Ubuntu,freshly installed
Server,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6485-1),The remote host is missing an update for the 'intel-microcode' package(s) announced via the USN-6485-1 advisory.,"
Vulnerable package:   intel-microcode
Installed version:    intel-microcode-3.20230808.1
Fixed version:      >=intel-microcode-3.20231114.0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6485.1,CVE-2023-23583,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,65d768f8-eb1f-4bb9-8c8a-bbed9df6891d,,Please install the updated package(s).,"'intel-microcode' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Benoit Morgan, Paul Grosen, Thais Moreira Hamasaki, Ke Sun, Alyssa Milburn,
Hisham Shafi, Nir Shlomovich, Tavis Ormandy, Daniel Moghimi, Josh Eads, Salman
Qazi, Alexandra Sandulescu, Andy Nguyen, Eduardo Vela, Doug Kwan, and Kostik
Shtoyk discovered that some Intel(R) Processors did not properly handle certain
sequences of processor instructions. A local attacker could possibly use this to
cause a core hang (resulting in a denial of service), gain access to sensitive
information or possibly escalate their privileges.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6485-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6485.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2852,DFN-CERT-2023-2821,DFN-CERT-2023-2621,WID-SEC-2023-2906",,Ubuntu,freshly installed
Server,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6485-1),The remote host is missing an update for the 'intel-microcode' package(s) announced via the USN-6485-1 advisory.,"
Vulnerable package:   intel-microcode
Installed version:    intel-microcode-3.20230808.1
Fixed version:      >=intel-microcode-3.20231114.0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6485.1,CVE-2023-23583,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,5fb83788-2d65-4870-bb8d-e37edcb740a9,,Please install the updated package(s).,"'intel-microcode' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Benoit Morgan, Paul Grosen, Thais Moreira Hamasaki, Ke Sun, Alyssa Milburn,
Hisham Shafi, Nir Shlomovich, Tavis Ormandy, Daniel Moghimi, Josh Eads, Salman
Qazi, Alexandra Sandulescu, Andy Nguyen, Eduardo Vela, Doug Kwan, and Kostik
Shtoyk discovered that some Intel(R) Processors did not properly handle certain
sequences of processor instructions. A local attacker could possibly use this to
cause a core hang (resulting in a denial of service), gain access to sensitive
information or possibly escalate their privileges.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6485-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6485.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2852,DFN-CERT-2023-2821,DFN-CERT-2023-2621,WID-SEC-2023-2906",,Ubuntu,freshly installed
Server,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6620-1),The remote host is missing an update for the 'glibc' package(s) announced via the USN-6620-1 advisory.,"
Vulnerable package:   libc6
Installed version:    libc6-2.38-1ubuntu6
Fixed version:      >=libc6-2.38-1ubuntu6.1
",1.3.6.1.4.1.25623.1.1.12.2024.6620.1,"CVE-2023-6246,CVE-2023-6779,CVE-2023-6780",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,90d08201-1332-41e4-9659-eaa194222bf8,,Please install the updated package(s).,'glibc' package(s) on Ubuntu 23.10.,"It was discovered that the GNU C Library incorrectly handled the syslog()
function call. A local attacker could use this issue to execute arbitrary
code and possibly escalate privileges.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6620-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6620.1)
Version used: 2024-02-13T04:09:01Z
",,,"DFN-CERT-2024-0269,WID-SEC-2024-0246",,Ubuntu,freshly installed
Laptop,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6485-1),The remote host is missing an update for the 'intel-microcode' package(s) announced via the USN-6485-1 advisory.,"
Vulnerable package:   intel-microcode
Installed version:    intel-microcode-3.20230808.1
Fixed version:      >=intel-microcode-3.20231114.0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6485.1,CVE-2023-23583,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,d66832fa-7706-430b-8fe0-c17708979b3f,,Please install the updated package(s).,"'intel-microcode' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Benoit Morgan, Paul Grosen, Thais Moreira Hamasaki, Ke Sun, Alyssa Milburn,
Hisham Shafi, Nir Shlomovich, Tavis Ormandy, Daniel Moghimi, Josh Eads, Salman
Qazi, Alexandra Sandulescu, Andy Nguyen, Eduardo Vela, Doug Kwan, and Kostik
Shtoyk discovered that some Intel(R) Processors did not properly handle certain
sequences of processor instructions. A local attacker could possibly use this to
cause a core hang (resulting in a denial of service), gain access to sensitive
information or possibly escalate their privileges.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6485-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6485.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2852,DFN-CERT-2023-2821,DFN-CERT-2023-2621,WID-SEC-2023-2906",,Ubuntu,freshly installed
Laptop,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6555-1),"The remote host is missing an update for the 'xorg-server, xwayland' package(s) announced via the USN-6555-1 advisory.","
Vulnerable package:   xserver-xorg-core
Installed version:    xserver-xorg-core-2:21.1.7-3ubuntu2
Fixed version:      >=xserver-xorg-core-2:21.1.7-3ubuntu2.4

Vulnerable package:   xwayland
Installed version:    xwayland-2:23.2.0-1
Fixed version:      >=xwayland-2:23.2.0-1ubuntu0.3
",1.3.6.1.4.1.25623.1.1.12.2023.6555.1,"CVE-2023-6377,CVE-2023-6478",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,8b35afda-4fa3-4878-a149-99703a684f3b,,Please install the updated package(s).,"'xorg-server, xwayland' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Jan-Niklas Sohn discovered that the X.Org X Server incorrectly handled XKB
button actions. An attacker could possibly use this issue to cause the X
Server to crash, execute arbitrary code, or escalate privileges.
(CVE-2023-6377)

Jan-Niklas Sohn discovered that the X.Org X Server incorrectly handled
memory when processing the RRChangeOutputProperty and
RRChangeProviderProperty APIs. An attacker could possibly use this issue to
cause the X Server to crash, or obtain sensitive information.
(CVE-2023-6478)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6555-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6555.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0012,DFN-CERT-2023-3115,WID-SEC-2023-3131",,Ubuntu,freshly installed
Laptop,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6453-1),"The remote host is missing an update for the 'xorg-server, xwayland' package(s) announced via the USN-6453-1 advisory.","
Vulnerable package:   xserver-xorg-core
Installed version:    xserver-xorg-core-2:21.1.7-3ubuntu2
Fixed version:      >=xserver-xorg-core-2:21.1.7-3ubuntu2.1

Vulnerable package:   xwayland
Installed version:    xwayland-2:23.2.0-1
Fixed version:      >=xwayland-2:23.2.0-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6453.1,"CVE-2023-5367,CVE-2023-5380",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,cc9f4465-8248-4a36-8925-b2206907bd5f,,Please install the updated package(s).,"'xorg-server, xwayland' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Jan-Niklas Sohn discovered that the X.Org X Server incorrectly handled
prepending values to certain properties. An attacker could possibly use
this issue to cause the X Server to crash, execute arbitrary code, or
escalate privileges. (CVE-2023-5367)

Sri discovered that the X.Org X Server incorrectly handled detroying
windows in certain legacy multi-screen setups. An attacker could possibly
use this issue to cause the X Server to crash, execute arbitrary code, or
escalate privileges. (CVE-2023-5380)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6453-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6453.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0491,DFN-CERT-2024-0012,DFN-CERT-2023-2926,DFN-CERT-2023-2913,DFN-CERT-2023-2625,DFN-CERT-2023-2622,WID-SEC-2023-2749,WID-SEC-2023-2735",,Ubuntu,freshly installed
Laptop,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6557-1),The remote host is missing an update for the 'vim' package(s) announced via the USN-6557-1 advisory.,"
Vulnerable package:   vim-tiny
Installed version:    vim-tiny-2:9.0.1672-1ubuntu2
Fixed version:      >=vim-tiny-2:9.0.1672-1ubuntu2.2

Vulnerable package:   xxd
Installed version:    xxd-2:9.0.1672-1ubuntu2
Fixed version:      >=xxd-2:9.0.1672-1ubuntu2.2
",1.3.6.1.4.1.25623.1.1.12.2023.6557.1,"CVE-2022-1725,CVE-2022-1771,CVE-2022-1886,CVE-2022-1897,CVE-2022-2000,CVE-2022-2042,CVE-2023-46246,CVE-2023-48231,CVE-2023-48232,CVE-2023-48233,CVE-2023-48234,CVE-2023-48235,CVE-2023-48236,CVE-2023-48237,CVE-2023-48706",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,1dda2867-1243-4de1-a2b7-1d265050136a,,Please install the updated package(s).,"'vim' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that Vim could be made to dereference invalid memory. An
attacker could possibly use this issue to cause a denial of service. This
issue only affected Ubuntu 18.04 LTS, Ubuntu 20.04 LTS, and Ubuntu 22.04
LTS. (CVE-2022-1725)

It was discovered that Vim could be made to recurse infinitely. An
attacker could possibly use this issue to cause a denial of service. This
issue only affected Ubuntu 14.04 LTS, Ubuntu 16.04 LTS, Ubuntu 18.04 LTS,
Ubuntu 20.04 LTS, and Ubuntu 22.04 LTS. (CVE-2022-1771)

It was discovered that Vim could be made to write out of bounds with a put
command. An attacker could possibly use this issue to cause a denial of
service or execute arbitrary code. This issue only affected Ubuntu 22.04
LTS. (CVE-2022-1886)

It was discovered that Vim could be made to write out of bounds. An
attacker could possibly use this issue to cause a denial of service or
execute arbitrary code. This issue only affected Ubuntu 14.04 LTS, Ubuntu
18.04 LTS, Ubuntu 20.04 LTS, and Ubuntu 22.04 LTS. (CVE-2022-1897,
CVE-2022-2000)

It was discovered that Vim did not properly manage memory in the spell
command. An attacker could possibly use this issue to cause a denial of
service or execute arbitrary code. This issue only affected Ubuntu 22.04
LTS. (CVE-2022-2042)

It was discovered that Vim did not properly manage memory. An attacker
could possibly use this issue to cause a denial of service or execute
arbitrary code. (CVE-2023-46246, CVE-2023-48231)

It was discovered that Vim could be made to divide by zero. An attacker
could possibly use this issue to cause a denial of service. This issue
only affected Ubuntu 23.04 and Ubuntu 23.10. (CVE-2023-48232)

It was discovered that Vim contained multiple arithmetic overflows. An
attacker could possibly use these issues to cause a denial of service.
(CVE-2023-48233, CVE-2023-48234, CVE-2023-48235, CVE-2023-48236,
CVE-2023-48237)

It was discovered that Vim did not properly manage memory in the
substitute command. An attacker could possibly use this issue to cause a
denial of service or execute arbitrary code. This issue only affected
Ubuntu 22.04 LTS, Ubuntu 23.04, and Ubuntu 23.10. (CVE-2023-48706)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6557-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6557.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0608,DFN-CERT-2024-0174,DFN-CERT-2023-3164,DFN-CERT-2023-3150,DFN-CERT-2023-2966,DFN-CERT-2023-2965,DFN-CERT-2023-2946,DFN-CERT-2023-1162,DFN-CERT-2022-2921,DFN-CERT-2022-2675,DFN-CERT-2022-2565,DFN-CERT-2022-2364,DFN-CERT-2022-1718,DFN-CERT-2022-1572,DFN-CERT-2022-1526,DFN-CERT-2022-1421,DFN-CERT-2022-1367,DFN-CERT-2022-1355,DFN-CERT-2022-1257,DFN-CERT-2022-1237,WID-SEC-2023-2997,WID-SEC-2023-2962,WID-SEC-2023-2757,WID-SEC-2022-1846,WID-SEC-2022-1566,WID-SEC-2022-0369,WID-SEC-2022-0363,WID-SEC-2022-0271,WID-SEC-2022-0130,WID-SEC-2022-0078",,Ubuntu,freshly installed
